Numéro EMIS;teacher_surname;teacher_name;teacher_sex;Date of birth
24147;Qupudu;Yzzu;Male;07/05/1981
24148;Qupudu;Yzzu;Male;29/11/1983
24149;Qupudu;Yzzu;Male;28/09/1970
24150;Qupudu;Yzzu;Male;10/05/1975
24151;Qupudu;Yzzu;Male;25/11/1969
24152;Qupudu;Yzzu;Male;13/12/1982
24153;Qupudu;Yzzu;Male;25/04/1963
24154;Qupudu;Yzzu;Male;21/04/1983
24155;Qupudu;Yzzu;Male;04/09/1991
24156;Qupudu;Yzzu  G;Male;20/05/1993
24157;Qupudu;Yzzu C.Z;Male;05/02/1986
24158;Qupudu;Yzzu Catuo;Male;01/12/1984
24159;Qupudu;Yzzu Pekte;Male;05/03/1965
24160;Qupudu;Yzzu Puy;Male;17/07/1970
24161;Qupudu;Yzzu Puy;Male;09/08/1984
24162;Qupudu;Yzzu Uxezyki;Male;20/04/1987
24163;Qupudu;Yzzu Uxezyki;Male;15/03/1975
24164;Qupudu;Yzzu Uxyie;Male;02/03/1960
24165;Qupudu;Yzzu Y;Male;17/04/1981
24166;Qupudu;Yzzu Ypvulyg;Male;21/02/1991
24167;Qupudu;Yzzu Z;Male;29/03/1960
24168;Qupudu;Yzzu Zaza;Male;02/05/1981
24169;Qupudu;Yzzu Zykkil;Male;09/07/1996
24170;Qupudu;Z Znidik;Male;22/10/1986
24171;Qupudu;Z. Xugyk;Male;24/03/1985
24172;Qupudu;Zagukal;Female;24/05/1998
24173;Qupudu;Zavpil;Male;19/03/1965
24174;Qupudu;Zavyi;Male;31/07/1988
24175;Qupudu;Zavyi;Male;29/01/1996
24176;Qupudu;Zavyi;Male;09/09/1996
24177;Qupudu;Zavyi;Male;26/08/1991
24178;Qupudu;Zavyi;Female;03/05/1963
24179;Qupudu;Zavyi;Male;12/08/1962
24180;Qupudu;Zavyi;Male;08/12/1969
24181;Qupudu;Zavyi;Male;17/12/1989
24182;Qupudu;Zavyi;Male;14/04/1995
24183;Qupudu;Zavyi  G;Male;13/08/1964
24184;Qupudu;Zavyi  Galugit;Male;07/10/1992
24185;Qupudu;Zavyi  O;Male;15/04/1971
24186;Qupudu;Zavyi  Y;Male;25/04/1998
24187;Qupudu;Zavyi  Y;Male;22/02/1973
24188;Qupudu;Zavyi  Y;Male;25/05/1999
24189;Qupudu;Zavyi .Y;Male;23/02/1997
24190;Qupudu;Zavyi Kupyi;Male;28/07/1961
24191;Qupudu;Zavyi Oiuxyi;Male;05/01/1997
24192;Qupudu;Zavyi Pvulyg;Male;01/07/1978
24193;Qupudu;Zavyi Uktvih;Male;15/03/1989
24194;Qupudu;Zavyi Y;Male;06/03/1984
24195;Qupudu;Zavyi Ypvulyg;Male;01/02/1988
24196;Qupudu;Zavyi Ypvulyg;Male;18/09/1999
24197;Qupudu;Zavyi Ypvulyg;Male;31/05/1974
24198;Qupudu;Zavyi Z;Male;07/08/1974
24199;Qupudu;Zavyi Z;Male;12/03/1998
24200;Qupudu;Zavyi Zuknyryi;Male;05/04/1983
24201;Qupudu;Zavyipu;Male;18/12/1980
24202;Qupudu;Zaxagak R;Male;08/10/1997
24203;Qupudu;Zaxagak Rpizzuo;Male;27/04/1999
24204;Qupudu;Zaxagak Yzzu;Male;30/09/1975
24205;Qupudu;Zaxxil Pivkuvp;Male;22/04/1985
24206;Qupudu;Zeccyuku;Male;21/12/1964
24207;Qupudu;Zektos;Male;17/11/1962
24208;Qupudu;Zexnuk;Male;19/08/1982
24209;Qupudu;Zexuguk;Male;13/09/1987
24210;Qupudu;Zexuyguk;Male;06/10/1973
24211;Qupudu;Zexuyguk;Male;16/08/1960
24212;Qupudu;Zexuyguk;Male;16/05/1996
24213;Qupudu;Zexuyguk;Male;31/08/1986
24214;Qupudu;Zexuyguk;Male;18/11/1997
24215;Qupudu;Zexuyguk;Male;19/07/1967
24216;Qupudu;Zexuyguk;Male;21/05/1970
24217;Qupudu;Zexuyguk A;Male;09/12/1985
24218;Qupudu;Zexuyguk C.;Male;30/12/1986
24219;Qupudu;Zexuyguk Duktyi;Male;27/06/1983
24220;Qupudu;Zexuyguk G;Male;01/11/1990
24221;Qupudu;Zexuyguk G.;Male;15/07/1970
24222;Qupudu;Zexuyguk Gagakil;Male;07/06/1984
24223;Qupudu;Zexuyguk P;Male;09/11/1974
24224;Qupudu;Zexuyguk U;Male;26/09/1963
24225;Qupudu;Zexuyguk Uguvu;Male;27/04/1979
24226;Qupudu;Zexuyguk Vujul;Male;25/01/1971
24227;Qupudu;Zexuyguk Z;Male;21/11/1978
24228;Qupudu;Zexuyguk Zigu;Male;04/06/1965
24229;Qupudu;Zexuyguk Zuxguk;Male;21/12/1982
24230;Qupudu;Zexxuo;Male;15/12/1983
24231;Qupudu;Zexxuo;Male;11/11/1997
24232;Qupudu;Zexxuo;Male;10/07/1970
24233;Qupudu;Zexxuo Geznuwlu;Male;27/06/1979
24234;Qupudu;Zexxuo Paga;Male;22/11/1969
24235;Qupudu;Zexxuyguk;Male;12/01/1994
24236;Qupudu;Zexxyuguk;Male;31/10/1995
24237;Qupudu;Zexyguk;Male;13/05/1963
24238;Qupudu;Zexyguk;Male;10/10/1971
24239;Qupudu;Zexyuguk;Male;13/03/1969
24240;Qupudu;Zexyuguk Uxygugo;Male;11/02/1988
24241;Qupudu;Zezuk Guvyune;Female;07/09/1980
24242;Qupudu;Zezuk Oiuxy;Female;15/02/1969
24243;Qupudu;Zguvn;Male;15/09/1975
24244;Qupudu;Zhuype N.;Male;19/07/1962
24245;Qupudu;Zikna;Female;11/05/1988
24246;Qupudu;Zikna;Female;26/12/1994
24247;Qupudu;Zipavu;Male;03/03/1981
24248;Qupudu;Zivul C;Female;12/06/1966
24249;Qupudu;Zivuogate;Male;16/06/1967
24250;Qupudu;Ziygul;Male;04/12/1997
24251;Qupudu;Ziypune;Female;11/04/1975
24252;Qupudu;Zizuo Y;Male;10/05/1982
24253;Qupudu;Zleuyp;Male;03/09/1990
24254;Qupudu;Zlguyx;Male;07/02/1987
24255;Qupudu;Zlij U Beuxyi;Male;08/03/1972
24256;Qupudu;Zlije;Male;07/07/1969
24257;Qupudu;Zlije;Male;24/12/1963
24258;Qupudu;Zlije;Male;11/04/1974
24259;Qupudu;Zlije;Male;05/05/1990
24260;Qupudu;Zlije;Male;20/12/1975
24261;Qupudu;Zlije;Male;13/11/1990
24262;Qupudu;Zlije;Male;05/04/1967
24263;Qupudu;Zlije;Male;20/06/1961
24264;Qupudu;Zlije  R Z;Male;20/11/1963
24265;Qupudu;Zlije .C.;Male;20/10/1989
24266;Qupudu;Zlije C;Male;29/05/1973
24267;Qupudu;Zlije G;Male;13/07/1989
24268;Qupudu;Zlije G;Male;28/06/1966
24269;Qupudu;Zlije Galugit;Male;12/01/1981
24270;Qupudu;Zlije Galugit;Male;07/11/1978
24271;Qupudu;Zlije Geznuwlu;Male;20/09/1985
24272;Qupudu;Zlije Kaul;Male;25/07/1968
24273;Qupudu;Zlije L.;Male;16/12/1991
24274;Qupudu;Zlije N.;Male;14/06/1980
24275;Qupudu;Zlije Pul;Male;07/08/1972
24276;Qupudu;Zlije S.;Male;21/05/1964
24277;Qupudu;Zlije T;Male;24/12/1991
24278;Qupudu;Zlije U;Male;23/11/1988
24279;Qupudu;Zlije U Z;Male;11/01/1966
24280;Qupudu;Zlije Uguvu;Male;01/05/1973
24281;Qupudu;Zlije Uptex Nuhup;Male;08/09/1976
24282;Qupudu;Zlije Uxlusy Yzzu;Male;14/01/1995
24283;Qupudu;Zlije X;Male;01/11/1987
24284;Qupudu;Zlije Z;Male;15/12/1972
24285;Qupudu;Zlijepu;Male;23/05/1996
24286;Qupudu;Zliju;Male;17/05/1995
24287;Qupudu;Zliju;Male;14/08/1978
24288;Qupudu;Zliju Ukzeguku;Male;04/01/1976
24289;Qupudu;Zliju Z;Male;20/01/1983
24290;Qupudu;Zliju Zavyi;Male;28/11/1975
24291;Qupudu;Zlipavu;Male;25/10/1978
24292;Qupudu;Zlipavu Xugyk;Male;03/04/1962
24293;Qupudu;Zlipevu Upuzz;Male;22/02/1989
24294;Qupudu;Zliqju;Male;09/10/1964
24295;Qupudu;Zlivycc;Male;26/12/1981
24296;Qupudu;Zlivycc;Male;13/02/1994
24297;Qupudu;Zlivycc;Male;15/07/1999
24298;Qupudu;Zlivycc A.U;Male;18/09/1979
24299;Qupudu;Zlivycc Ulgyk;Male;04/06/1961
24300;Qupudu;Zlivycc. E;Male;27/12/1989
24301;Qupudu;Zliyj;Male;10/09/1990
24302;Qupudu;Zliyj;Male;21/01/1968
24303;Qupudu;Zliyj Eguv Vuzlyt;Male;20/06/1999
24304;Qupudu;Zliyj Ytvyzz;Male;20/05/1978
24305;Qupudu;Zlugi N;Male;05/02/1989
24306;Qupudu;Zluje Rutvi;Male;20/12/1962
24307;Qupudu;Zluju;Male;30/04/1989
24308;Qupudu;Zluvju G;Male;19/04/1980
24309;Qupudu;Zlyije;Male;04/08/1986
24310;Qupudu;Znidik;Male;15/12/1991
24311;Qupudu;Znidik;Male;07/07/1992
24312;Qupudu;Znidik Y;Male;17/03/1989
24313;Qupudu;Zniwlik Azguk;Male;05/07/1985
24314;Qupudu;Zniwlik G;Male;14/08/1961
24315;Qupudu;Zoxdizniv P;Male;19/02/1966
24316;Qupudu;Zoxdizniv Tukyix;Male;08/03/1994
24317;Qupudu;Zoxdyka;Male;06/03/1974
24318;Qupudu;Zua;Male;26/06/1982
24319;Qupudu;Zuatune;Female;09/06/1963
24320;Qupudu;Zuccyune;Female;24/05/1965
24321;Qupudu;Zuccyune;Female;20/01/1973
24322;Qupudu;Zucykune;Female;07/09/1977
24323;Qupudu;Zucyune Suki;Female;13/08/1994
24324;Qupudu;Zugeix;Male;07/06/1994
24325;Qupudu;Zugeix;Male;03/10/1968
24326;Qupudu;Zugeix;Male;05/02/1974
24327;Qupudu;Zugeix;Male;16/02/1977
24328;Qupudu;Zugeix;Male;01/07/1986
24329;Qupudu;Zugeix;Male;23/04/1976
24330;Qupudu;Zugeix;Male;14/06/1974
24331;Qupudu;Zugeix;Male;16/07/1983
24332;Qupudu;Zugeix;Male;25/11/1984
24333;Qupudu;Zugeix;Male;06/11/1965
24334;Qupudu;Zugeix;Male;22/02/1974
24335;Qupudu;Zugeix;Male;07/10/1964
24336;Qupudu;Zugeix;Male;26/02/1992
24337;Qupudu;Zugeix  Gagate;Male;21/12/1968
24338;Qupudu;Zugeix  O;Male;05/03/1998
24339;Qupudu;Zugeix  Ougpu;Male;19/04/1982
24340;Qupudu;Zugeix Apit;Male;22/01/1980
24341;Qupudu;Zugeix C;Male;19/05/1985
24342;Qupudu;Zugeix C;Male;12/09/1991
24343;Qupudu;Zugeix C;Male;06/06/1966
24344;Qupudu;Zugeix C G;Male;27/10/1974
24345;Qupudu;Zugeix Eguv;Male;16/01/1969
24346;Qupudu;Zugeix Gaziz;Male;18/03/1976
24347;Qupudu;Zugeix J;Male;24/07/1988
24348;Qupudu;Zugeix Jykr;Male;23/10/1977
24349;Qupudu;Zugeix N;Male;10/03/1962
24350;Qupudu;Zugeix Pixxu;Male;12/11/1966
24351;Qupudu;Zugeix Puy;Male;14/03/1984
24352;Qupudu;Zugeix Ratcvio;Male;21/04/1982
24353;Qupudu;Zugeix S;Male;25/07/1987
24354;Qupudu;Zugeix Salkk;Male;14/09/1997
24355;Qupudu;Zugeix U;Female;28/03/1971
24356;Qupudu;Zugeix U.P;Male;17/05/1961
24357;Qupudu;Zugeix Uxyie;Female;28/09/1968
24358;Qupudu;Zugeix Yzlguyx;Male;06/02/1972
24359;Qupudu;Zugeix Z.;Male;14/10/1979
24360;Qupudu;Zugeix Zugzak.;Male;30/08/1975
24361;Qupudu;Zugeix Zunlyi;Male;24/03/1978
24362;Qupudu;Zuggo G;Male;30/05/1988
24363;Qupudu;Zugpu;Male;31/08/1974
24364;Qupudu;Zugpu  Z;Male;10/10/1993
24365;Qupudu;Zugpu Z;Male;14/12/1960
24366;Qupudu;Zugu;Female;07/05/1966
24367;Qupudu;Zuguy;Male;28/03/1995
24368;Qupudu;Zugwlu Galugit;Male;21/02/1989
24369;Qupudu;Zugwlu P;Male;15/08/1960
24370;Qupudu;Zugzak;Male;01/01/1962
24371;Qupudu;Zugzak Seznyqi;Male;29/07/1983
24372;Qupudu;Zujwu G;Male;04/09/1978
24373;Qupudu;Zukku;Male;14/08/1999
24374;Qupudu;Zuknryi Saziwl;Male;04/09/1992
24375;Qupudu;Zuknryi Zulit;Male;18/10/1998
24376;Qupudu;Zuknyryi;Male;03/07/1996
24377;Qupudu;Zuknyryi;Male;24/02/1978
24378;Qupudu;Zuknyryi;Male;20/08/1962
24379;Qupudu;Zuknyryi;Male;30/09/1985
24380;Qupudu;Zuknyryi;Male;05/05/1981
24381;Qupudu;Zuknyryi;Male;01/03/1988
24382;Qupudu;Zuknyryi;Male;01/08/1964
24383;Qupudu;Zuknyryi;Male;27/02/1978
24384;Qupudu;Zuknyryi;Male;02/09/1980
24385;Qupudu;Zuknyryi;Male;24/03/1969
24386;Qupudu;Zuknyryi;Male;25/08/1975
24387;Qupudu;Zuknyryi;Male;07/06/1977
24388;Qupudu;Zuknyryi;Male;16/08/1985
24389;Qupudu;Zuknyryi;Male;30/09/1960
24390;Qupudu;Zuknyryi  Luzzuk;Male;20/01/1975
24391;Qupudu;Zuknyryi  P.;Male;31/05/1966
24392;Qupudu;Zuknyryi G;Male;21/10/1981
24393;Qupudu;Zuknyryi G;Male;14/09/1966
24394;Qupudu;Zuknyryi G.;Male;30/07/1966
24395;Qupudu;Zuknyryi Gavxuy;Male;23/07/1962
24396;Qupudu;Zuknyryi Nlaguz;Male;30/06/1977
24397;Qupudu;Zuknyryi Nluyge;Male;22/11/1983
24398;Qupudu;Zuknyryi Puxxo;Male;23/03/1987
24399;Qupudu;Zuknyryi Puy;Male;17/06/1980
24400;Qupudu;Zuknyryi Puy;Male;10/05/1980
24401;Qupudu;Zuknyryi Quxdyk;Male;25/05/1977
24402;Qupudu;Zuknyryi U;Male;21/01/1992
24403;Qupudu;Zuknyryi Uptexuy;Male;29/05/1969
24404;Qupudu;Zuknyryi Zexx;Male;08/01/1997
24405;Qupudu;Zuknyryi Zexx;Male;21/07/1995
24406;Qupudu;Zukwlu;Male;13/02/1994
24407;Qupudu;Zukwlu;Male;10/01/1991
24408;Qupudu;Zukwlu Azguk;Male;25/11/1976
24409;Qupudu;Zukwlu Pvygu;Male;19/03/1999
24410;Qupudu;Zulv;Male;07/07/1971
24411;Qupudu;Zulv Jykrznak;Male;09/09/1967
24412;Qupudu;Zulyt;Male;02/05/1987
24413;Qupudu;Zulyt;Male;08/12/1982
24414;Qupudu;Zulyt N;Male;23/06/1983
24415;Qupudu;Zulyt Pupul;Male;18/11/1973
24416;Qupudu;Zulyt R.;Male;14/04/1983
24417;Qupudu;Zulyt U;Male;20/09/1974
24418;Qupudu;Zulyt Ujyluv;Male;28/05/1982
24419;Qupudu;Zunukil R;Male;29/05/1987
24420;Qupudu;Zuoal Z Z;Male;30/11/1987
24421;Qupudu;Zuogu;Male;05/02/1965
24422;Qupudu;Zuoxav;Female;08/12/1980
24423;Qupudu;Zuqagpu;Male;09/05/1999
24424;Qupudu;Zuqqal;Male;30/08/1983
24425;Qupudu;Zuqqal Pavpal;Male;17/07/1983
24426;Qupudu;Zutyb;Male;06/07/1968
24427;Qupudu;Zuvuk;Female;12/08/1995
24428;Qupudu;Zuvul;Female;18/03/1992
24429;Qupudu;Zuvul;Female;29/09/1969
24430;Qupudu;Zuvul;Female;25/02/1997
24431;Qupudu;Zuvul D;Female;06/12/1960
24432;Qupudu;Zuvul Pivkutinni;Female;26/10/1988
24433;Qupudu;Zuvunu;Female;09/03/1963
24434;Qupudu;Zuvvu  Zugeix;Male;22/11/1971
24435;Qupudu;Zuvvul;Female;24/01/1983
24436;Qupudu;Zuvvul Guvo;Female;09/09/1984
24437;Qupudu;Zuvyuk Aou;Female;29/11/1975
24438;Qupudu;Zuvyuk C;Female;10/12/1963
24439;Qupudu;Zuxe G;Male;29/10/1974
24440;Qupudu;Zuxek;Male;25/01/1980
24441;Qupudu;Zuxgunu G'Puxxe;Female;23/01/1980
24442;Qupudu;Zuxugune;Female;18/07/1989
24443;Qupudu;Zuxugune;Female;26/08/1983
24444;Qupudu;Zuxugune;Female;23/07/1988
24445;Qupudu;Zuxugune;Female;08/07/1987
24446;Qupudu;Zuxugune;Female;14/01/1968
24447;Qupudu;Zuxugune;Female;10/12/1983
24448;Qupudu;Zuxugune;Female;07/06/1984
24449;Qupudu;Zuxugune;Female;21/02/1997
24450;Qupudu;Zuxugune;Female;07/12/1984
24451;Qupudu;Zuxugune;Female;08/07/1985
24452;Qupudu;Zuxugune G;Female;10/09/1979
24453;Qupudu;Zuxugune G;Female;09/05/1994
24454;Qupudu;Zuxugune Luhukune;Female;01/04/1990
24455;Qupudu;Zuxugune P;Female;16/02/1977
24456;Qupudu;Zuxugune Uptexuy;Female;21/07/1991
24457;Qupudu;Zuxuygune;Female;25/11/1965
24458;Qupudu;Zuxxe;Male;28/04/1980
24459;Qupudu;Zuxxe;Male;22/11/1983
24460;Qupudu;Zuxxe;Male;03/06/1980
24461;Qupudu;Zuxxe R.A;Male;12/12/1963
24462;Qupudu;Zuxxuo;Male;18/06/1983
24463;Qupudu;Zuxxuo;Female;20/08/1999
24464;Qupudu;Zuxxyie;Male;28/01/1972
24465;Qupudu;Zuxxyie;Male;28/12/1964
24466;Qupudu;Zuxxyie;Male;21/12/1992
24467;Qupudu;Zuxxyie;Male;06/09/1992
24468;Qupudu;Zuxxyie;Male;25/08/1992
24469;Qupudu;Zuxxyie;Male;19/06/1994
24470;Qupudu;Zuxxyie Galugit;Male;14/08/1975
24471;Qupudu;Zuxxyie Hyxcvit;Male;13/10/1980
24472;Qupudu;Zuxxyie P P;Male;27/07/1988
24473;Qupudu;Zuxxyie Puzzux;Male;09/08/1982
24474;Qupudu;Zuxxyie Uxyi;Male;22/01/1993
24475;Qupudu;Zuxxyie. U;Male;08/05/1988
24476;Qupudu;Zuxyce  L;Male;27/02/1972
24477;Qupudu;Zuxyie;Male;31/10/1995
24478;Qupudu;Zuxyie;Male;28/05/1961
24479;Qupudu;Zuxyie G;Male;08/07/1973
24480;Qupudu;Zuxyie L;Male;20/03/1982
24481;Qupudu;Zuxyie U.P;Male;09/06/1970
24482;Qupudu;Zuxyie Xugyi;Male;08/08/1993
24483;Qupudu;Zuxyie Ygug;Male;01/04/1970
24484;Qupudu;Zuxyl;Male;26/12/1961
24485;Qupudu;Zuxyu Gumhixx;Male;16/12/1987
24486;Qupudu;Zuxyu U;Male;20/05/1980
24487;Qupudu;Zuya;Female;11/11/1961
24488;Qupudu;Zuya;Female;10/04/1982
24489;Qupudu;Zuya K;Female;21/10/1971
24490;Qupudu;Zuya L.;Male;07/12/1976
24491;Qupudu;Zuyit;Male;25/04/1966
24492;Qupudu;Zuyte;Male;21/07/1975
24493;Qupudu;Zuyte;Male;18/03/1964
24494;Qupudu;Zuyte;Male;11/05/1985
24495;Qupudu;Zuyte;Male;17/06/1993
24496;Qupudu;Zuyte;Male;07/10/1974
24497;Qupudu;Zuyte;Male;01/04/1972
24498;Qupudu;Zuyte;Male;27/10/1988
24499;Qupudu;Zuyte;Male;05/12/1997
24500;Qupudu;Zuyte;Male;08/08/1998
24501;Qupudu;Zuyte  G;Male;18/06/1973
24502;Qupudu;Zuyte Catuo;Male;24/08/1971
24503;Qupudu;Zuyte G;Male;26/06/1974
24504;Qupudu;Zuyte G;Male;17/07/1984
24505;Qupudu;Zuyte Gavvuo;Male;01/11/1993
24506;Qupudu;Zuyte N;Male;06/10/1967
24507;Qupudu;Zuyte Nluyge;Male;18/02/1990
24508;Qupudu;Zuyte O.;Male;30/08/1976
24509;Qupudu;Zuyte P;Male;03/04/1965
24510;Qupudu;Zuyte P;Male;01/10/1992
24511;Qupudu;Zuyte Pvygu;Male;26/04/1961
24512;Qupudu;Zuyte R;Male;02/01/1995
24513;Qupudu;Zuyte U;Male;23/01/1990
24514;Qupudu;Zuyte U;Male;14/09/1973
24515;Qupudu;Zuyte U;Male;23/11/1991
24516;Qupudu;Zuyte Ugute;Male;27/05/1994
24517;Qupudu;Zuyte Witva;Male;16/04/1961
24518;Qupudu;Zuyte Z;Male;21/07/1964
24519;Qupudu;Zuyte Z;Male;04/03/1987
24520;Qupudu;Zuyte. G;Male;10/03/1962
24521;Qupudu;Zydvine;Female;15/04/1983
24522;Qupudu;Zygak Uxezyki;Male;24/06/1987
24523;Qupudu;Zykjuvyi;Female;13/07/1976
24524;Qupudu;Zykkil;Male;14/08/1980
24525;Qupudu;Zykkil G.;Female;23/03/1978
24526;Qupudu;Zykkil Ypvulyg;Male;11/10/1967
24527;Qupudu;Zynnu;Male;06/06/1978
24528;Qupudu;Zyty Pvygu;Male;29/11/1977
24529;Qupudu;Zyty W G;Male;29/11/1991
24530;Qupudu;Zytybei;Male;20/12/1967
24531;Qupudu;Zytybei X;Male;08/05/1965
24532;Qupudu;Zytyi Z;Male;10/10/1968
24533;Qupudu;Zytyzak;Male;31/05/1960
24534;Qupudu;Zyxdivkaez Paqjuvyi;Male;10/06/1994
24535;Qupudu;Zyxxul;Male;03/06/1991
24536;Qupudu;Zyxxul Eguv;Male;02/01/1970
24537;Qupudu;Zyxxul Zligpe;Male;30/03/1970
24538;Qupudu  .N.;Ugute;Male;28/06/1987
24539;Qupudu  J;Ugykunu;Female;05/09/1999
24540;Qupudu  U;Cagpu;Male;30/07/1961
24541;Qupudu  U;Galugit;Male;09/10/1962
24542;Qupudu  Vt;Cagpu;Male;29/05/1979
24543;Qupudu . U.;Rypvyxxu;Male;18/06/1981
24544;Qupudu .F.;Ithuvt -;Male;17/02/1977
24545;Qupudu Bahy;Hykycvit;Female;14/04/1983
24546;Qupudu Epuda P.;355001;Male;03/01/1984
24547;Qupudu Fohh;Galugit;Male;13/03/1976
24548;Qupudu G;Cune;Female;22/09/1961
24549;Qupudu M;Gulgaet;Male;27/01/1996
24550;Qupudu M;Yzune;Female;30/08/1964
24551;Qupudu N;Cungunu;Female;30/06/1990
24552;Qupudu N;Eguva;Male;17/05/1967
24553;Qupudu N;Galugit;Male;06/03/1963
24554;Qupudu -Nyddi;Galugit U;Male;18/02/1964
24555;Qupudu O;Ixyfupinl;Female;12/01/1977
24556;Qupudu P;Galugit;Male;18/06/1994
24557;Qupudu P;Uxezyki;Male;10/06/1961
24558;Qupudu Puk;Guvo;Female;25/05/1992
24559;Qupudu Qui;Eguv Z;Male;05/09/1987
24560;Qupudu Qui;Eguv Z;Male;12/05/1960
24561;Qupudu R;Jutyune;Female;15/10/1960
24562;Qupudu R;Jutyune;Female;06/05/1966
24563;Qupudu R;Likvo;Male;04/08/1961
24564;Qupudu U;Cungunu;Female;03/05/1987
24565;Qupudu Uhoun;Uxyi;Male;30/06/1997
24566;Qupudu Ujxehuo;Piksugyk;Male;05/05/1960
24567;Qupudu Ulol;Azguk;Male;05/08/1975
24568;Qupudu Ulol;Azguk;Male;19/05/1999
24569;Qupudu Z;Cungunu;Female;19/06/1963
24570;Qupudu Z;Iznliv;Female;03/11/1962
24571;Qupudu,;Divkak;Male;04/06/1967
24572;Qupudu, ;Saziwl   Eguva   Gavyi;Male;22/04/1999
24573;Qupudu. J;Guvyune;Female;02/03/1983
24574;Qupudu. N;Uxcvit;Male;25/02/1972
24575;Qupudu. N.;Ugute;Male;05/06/1974
24576;Qupudu. P. D;Azguk;Male;09/10/1993
24577;Qupudu-Fohh;Ugykunu;Female;21/11/1984
24578;Qupuh;Uptex  Zivvo;Male;02/02/1962
24579;Qupuka;Galugit;Male;17/02/1996
24580;Qupuka;Nugpu  P;Male;27/02/1975
24581;Qupuka;Nugpu N;Male;14/11/1966
24582;Qupukad;Cuvu;Male;11/02/1974
24583;Qupukad;Nug6;Male;29/11/1968
24584;Qupukuxu;Uknlako  Z;Male;15/04/1982
24585;Qupukxu;Axydi;Female;24/10/1969
24586;Qupukxu;Cvitivyqj P;Male;18/08/1973
24587;Qupukxu;Cvukj  J.;Male;16/09/1969
24588;Qupukxu;Cvukqyz Z;Male;22/03/1967
24589;Qupukxu;Dyqnavyu  C;Female;01/02/1966
24590;Qupukxu;Galugit U;Male;30/09/1970
24591;Qupukxu;Gigeku;Female;27/09/1971
24592;Qupukxu;Gixxyqikn;Female;08/08/1998
24593;Qupukxu;Guvnyk;Male;15/05/1961
24594;Qupukxu;Guvo;Female;13/08/1980
24595;Qupukxu;Guvruvin;Female;15/04/1971
24596;Qupukxu;Guvruvin;Female;16/08/1983
24597;Qupukxu;Gyqluix Tuk;Male;05/01/1982
24598;Qupukxu;Gyxxyqikn;Female;09/03/1989
24599;Qupukxu;Gyxyqikn Vp;Female;11/12/1999
24600;Qupukxu;Iggukeix;Male;24/04/1969
24601;Qupukxu;Iggukeix;Male;24/12/1989
24602;Qupukxu;Iggukeix P;Male;03/05/1988
24603;Qupukxu;Inlxik;Female;26/01/1977
24604;Qupukxu;Itgakt;Male;20/06/1996
24605;Qupukxu;Itgekt Jzz9J78;Male;26/11/1983
24606;Qupukxu;Ixyfupinl;Female;27/05/1967
24607;Qupukxu;Jutyi;Female;28/08/1975
24608;Qupukxu;Luhu;Female;26/01/1991
24609;Qupukxu;Nag;Male;25/03/1969
24610;Qupukxu;Naggo;Male;07/04/1985
24611;Qupukxu;Nlaguz;Male;01/07/1984
24612;Qupukxu;Nugpu Salk Xaoiv;Male;02/02/1969
24613;Qupukxu;Paqjuvyi T.;Male;07/07/1965
24614;Qupukxu;Piksugyk R;Male;17/09/1990
24615;Qupukxu;Piunvyqi Oigu;Female;15/09/1998
24616;Qupukxu;Qiqyxyu S;Female;25/08/1982
24617;Qupukxu;Rvuqi;Female;25/06/1999
24618;Qupukxu;Rvuqi;Female;21/05/1974
24619;Qupukxu;Salk;Male;21/04/1982
24620;Qupukxu;Salk;Male;31/01/1978
24621;Qupukxu;Saziwl;Male;28/03/1986
24622;Qupukxu;Saziwl Q;Male;28/04/1963
24623;Qupukxu;Sexxyinni (P);Female;12/09/1972
24624;Qupukxu;Sexyin;Female;12/12/1988
24625;Qupukxu;Seze Ithuvt;Male;27/07/1977
24626;Qupukxu;Sugiz;Male;01/11/1968
24627;Qupukxu;Sugiz;Male;10/01/1992
24628;Qupukxu;Sugiz  P;Male;06/01/1991
24629;Qupukxu;Sugiz Lyktaxa;Male;05/02/1962
24630;Qupukxu;Sugiz Lyktaxa;Male;11/02/1969
24631;Qupukxu;Sugiz Z P;Male;21/09/1977
24632;Qupukxu;Tudyt;Male;12/01/1968
24633;Qupukxu;Uereznu;Female;24/12/1988
24634;Qupukxu;Ugykunu;Female;19/09/1962
24635;Qupukxu;Ukkyi Jegpu;Female;24/09/1981
24636;Qupukxu;Uknlako;Male;23/09/1987
24637;Qupukxu;Ukrixu;Female;16/05/1976
24638;Qupukxu;Uktvih R;Male;01/02/1984
24639;Qupukxu;Ukzeguku G;Male;24/04/1981
24640;Qupukxu;Uvyune U.;Female;13/02/1973
24641;Qupukxu;Uxyqyaez;Male;23/07/1972
24642;Qupukxu;Uyul Gaziz;Male;17/03/1971
24643;Qupukxu;Uyul S.G.;Male;30/09/1976
24644;Qupukxu;Venl Cyktu;Female;14/04/1967
24645;Qupukxu;Vipiqqu Suki;Female;26/06/1976
24646;Qupukxu;Vipiqqu Suki;Female;02/01/1969
24647;Qupukxu;Winiv G;Male;18/07/1989
24648;Qupukxu;Wuex Zulv;Male;12/03/1995
24649;Qupukxu;Xukzuku  (U);Male;07/04/1996
24650;Qupukxu;Xuluy;Male;20/07/1984
24651;Qupukxu;Ypvulyg;Male;05/09/1980
24652;Qupukxu;Zaxagak;Male;03/07/1992
