Numéro Solde;Surname;First name;Date of birth
28124;Xuwoyn;Cungunu;24/03/1974
28125;Xuwoyn;Cungunu G.;28/04/1969
28126;Xuwoyn;Cxavikqi;01/05/1966
28127;Xuwoyn;Dyqnav;29/06/1990
28128;Xuwoyn;Galugit;18/09/1984
28129;Xuwoyn;Gaziz;04/04/1998
28130;Xuwoyn;Gaziz;22/07/1989
28131;Xuwoyn;Guvqixxu;25/05/1986
28132;Xuwoyn;Guvyuk G.;14/09/1989
28133;Xuwoyn;Gyqluix;10/12/1988
28134;Xuwoyn;Gyxxyqikn;07/12/1985
28135;Xuwoyn;Hykznak Ithyk;27/10/1965
28136;Xuwoyn;Hykznaku I.;27/04/1964
28137;Xuwoyn;Iggukeix;03/02/1975
28138;Xuwoyn;Iggukeix;22/07/1973
28139;Xuwoyn;Ithuvt D. P.;30/08/1982
28140;Xuwoyn;Ithuvt P.;25/03/1994
28141;Xuwoyn;Ithyku Qlvyznyuku;12/02/1966
28142;Xuwoyn;Jakul S.;23/08/1964
28143;Xuwoyn;Junlivyki U;06/04/1980
28144;Xuwoyn;Naggo;01/07/1961
28145;Xuwoyn;Nikkil;03/05/1982
28146;Xuwoyn;Payfyi Vim;08/01/1970
28147;Xuwoyn;Piksugyk;03/05/1962
28148;Xuwoyn;Pvygu;12/06/1986
28149;Xuwoyn;Qiqyxyu Zawluy;07/07/1976
28150;Xuwoyn;Qlvyznyuku;11/05/1993
28151;Xuwoyn;Qxuvu L. U.;22/07/1976
28152;Xuwoyn;Rikidyiki;29/09/1991
28153;Xuwoyn;Rivzlak H.;03/08/1974
28154;Xuwoyn;Sakunluk;01/05/1988
28155;Xuwoyn;Saziwl;09/08/1974
28156;Xuwoyn;Siznyku Ukrixu Piunvyqi;21/04/1993
28157;Xuwoyn;Sugiz Sekyav;08/03/1972
28158;Xuwoyn;Sukkin L.;12/05/1967
28159;Xuwoyn;Suqap;18/03/1965
28160;Xuwoyn;Uereznu A.;20/08/1989
28161;Xuwoyn;Uoatixi;03/11/1977
28162;Xuwoyn;Uptex V.;28/06/1982
28163;Xuwoyn;Upyate;05/04/1977
28164;Xuwoyn;Urunlu V. J.;28/11/1984
28165;Xuwoyn;Utugu;05/08/1968
28166;Xuwoyn;Uxcvit;08/09/1994
28167;Xuwoyn;Uxcvit;07/09/1983
28168;Xuwoyn;Vahxukt;13/09/1987
28169;Xuwoyn;Vazuxyki Ixyfupinl U.;09/04/1966
28170;Xuwoyn;Vuogakt U. H.;06/05/1965
28171;Xuwoyn;Wlyxyw;25/09/1992
28172;Xuwoyn;Xinnyqyu;11/02/1968
28173;Xuwoyn;Xizxyi;02/09/1968
28174;Xuwoyn;Ydav;21/12/1993
28175;Xuwoyn;Zezuk;20/08/1977
28176;Xuwoyn;Zoxdyu;27/09/1994
28177;Xuwoyn;Zugeix;01/08/1960
28178;Xuwoyn;Zugeix Pavpav;16/06/1981
28179;Xyaex;Vyqluvt Wyez;17/01/1962
28180;Xyaex;Zuxxuo;25/06/1962
28181;Xybqyd;Cvukqizz;04/05/1970
28182;Xybqyd;Inlix;15/05/1972
28183;Xybqyd;Uxaekcil;18/06/1986
28184;Xybqyd;Zugeixxu L.;26/05/1963
28185;Xykxyr;Galugit;04/05/1988
28186;Xykxyr;Salk Kyqlaxuz;16/08/1996
28187;Xyovr;Sexyinni C.;06/06/1996
28188;Xypji;Catiy;26/08/1962
28189;Xypji;Cvukqyz C.;17/01/1991
28190;Xypji;Divakyqu;26/08/1986
28191;Xypji;Dukty Zua;17/04/1979
28192;Xypji;Gunnlih;01/04/1987
28193;Xypji;Guvo;22/04/1992
28194;Xypji;Guvo Jakou;27/03/1995
28195;Xypji;Iggukeix;12/06/1987
28196;Xypji;Ithuvt;02/04/1969
28197;Xypji;Nlivizu Zyzniv;02/10/1977
28198;Xypji;Ounnu;06/03/1998
28199;Xypji;Pvytrin Vazi;12/05/1998
28200;Xypji;Rviravo A.;28/06/1973
28201;Xypji;Saziwlyki Kukqo U.;23/03/1992
28202;Xypji;Suyul;27/01/1963
28203;Xypji;Tukyix;08/11/1980
28204;Xypji;Uereznyki G.;08/07/1978
28205;Xypji;Uktvih K.;03/11/1964
28206;Xypji;Urkiz Syxxa;13/05/1976
28207;Xypji;Uyul;29/12/1960
28208;Xypji;Wuex I. N.;06/12/1987
28209;Xypji;Xuhvikqi;08/01/1982
28210;Xypji;Zoxdizniv;25/01/1994
28211;Xypuvudu;Upepujuv;08/07/1996
28212;Xypyr;Gyqluixxu Kiuvty;17/04/1977
28213;Xypyr;Znixxu;31/05/1988
28214;Xyssoy;Cungunu;03/09/1963
28215;Xyxex;Vyqluvt;24/06/1986
28216;Xyyk;Cvukqyz;21/04/1971
28217;Xyyk;Eguv K.;26/04/1969
28218;Xyyk;Gixvazi;20/12/1995
28219;Xyyk;Ixysul .G;16/03/1970
28220;Xyyk;Luhu;25/06/1994
28221;Xyyk;Luxygune Xeqo;17/12/1987
28222;Xyyk;Nysuk;19/02/1981
28223;Xyyk;Oezece;23/03/1964
28224;Xyyk;Puzyve;26/12/1980
28225;Xyyk;Qlvyznyuku Z.;16/03/1988
28226;Xyyk;Ugykunu;12/12/1984
28227;Xyyk;Uptex Vuguk;06/09/1979
28228;Xyyk;Ypvulyg Z.;26/12/1973
28229;Xyyk;Yzune;15/05/1994
28230;Xyyk;Zuxugune;14/12/1977
28231;Xyyk – Zuhhar;Uptex;17/04/1990
28232;Xyyk Nynui;Cvukqyz Gezu;21/06/1975
28233;Xyyk-Jukvedu;Galugit K.;27/12/1981
28234;Xyyk-Medui;Galugit;07/05/1973
28235;Xyyk-Noy;Pyxjyze;02/09/1996
28236;Xyyk-Vujono;Luhukune;16/02/1991
28237;Ydj;Xeqo;23/07/1999
28238;Ydkynm;Eguve;20/03/1976
28239;Ydkynm;Nlivizu;11/02/1999
28240;Ydkynm;Qunlivyki;04/12/1980
28241;Ydkynm;Sai Wlyxyw;29/10/1995
28242;Ydkynm;Salk;24/12/1979
28243;Ydkynm;Wlyxyw P.;08/07/1982
28244;Yekoby;Hyxxyugz;25/01/1988
28245;Yhhoamm;Ixyfupinl;24/03/1982
28246;Yhhoamm;Ukkyi;29/10/1967
28247;Yhhoy;Geze;03/08/1981
28248;Yhhoy;Geznuwlu U.;07/09/1989
28249;Yhhoy;Gezu;21/07/1989
28250;Yhhoy;Gupio;20/03/1983
28251;Yhhoy;Guvruvin;17/02/1996
28252;Yhhoy;Iggukeix G.;16/05/1986
28253;Yhhoy;Iggukeix W.;23/03/1965
28254;Yhhoy;Ixyfupinl;02/12/1992
28255;Yhhoy;Juy;28/06/1966
28256;Yhhoy;Saziwlyki;10/04/1963
28257;Yhhoy;Sazleu;14/06/1965
28258;Yhhoy;Suhuvt Utakyz;26/03/1967
28259;Yhhoy;Uktvi;29/10/1968
28260;Yhhoy;Uxcvit;04/03/1992
28261;Yhhoy;Uxezyki;30/01/1996
28262;Yhhoy;Uyul;21/05/1992
28263;Yhhoy;Uyul Suqap;07/06/1960
28264;Yhhoy;Vazuxyki N.;07/10/1964
28265;Yhhoy;Winiv;31/08/1962
28266;Yhhoy;Winiv;11/04/1999
28267;Yhhoy;Wunvyqj;19/02/1989
28268;Yhhoy;Zulv;31/05/1967
28269;Yhhoy;Zulv;13/03/1999
28270;Yhhoy-Puknudui;Sukin;01/08/1997
28271;Yhju;Cxavikqi;26/12/1992
28272;Yhju;Gixwlyku Axehaxio V.;05/11/1988
28273;Yholujymr;Gukzuvuo;22/03/1990
28274;Yholujymr;Juguvu;21/03/1999
28275;Yholujymr P.;Xuvjal;06/07/1991
28276;Yholujymr Purohu;Javagu;15/10/1989
28277;Yholujymr U.;Jukkil;17/10/1975
28278;Yholujymr Z.;Gezu;06/01/1963
28279;Yknnu;Ixyfupinl P.;14/10/1968
28280;Yknnur;Galugit;20/01/1999
28281;Yknnur;Kucyzune Uxucyu;04/04/1996
28282;Yknnur;Zulv;22/03/1962
28283;Yknu;Riavri;02/04/1999
28284;Yknu;Tizgakt;26/11/1963
28285;Yknur;Cvukqyz;22/08/1963
28286;Yknur;Gagal;11/12/1962
28287;Yknur;Geznuwlu Gunluyz;23/06/1989
28288;Yknur;Guvo V.;14/10/1967
28289;Yknur;Seuku;12/10/1993
28290;Yknur;Suqap.X;26/07/1981
28291;Yknur;Upe;19/04/1973
28292;Yknur;Urkiz;17/06/1990
28293;Yknur;Wlyxyw;07/06/1992
28294;Yknur;Xugyk;14/12/1986
28295;Yknur;Znidik Sugiz;03/09/1970
28296;Ylyr;Geznuwlu;16/11/1968
28297;Ynmryd I.;Gaktil;27/06/1991
28298;Ynnu;Guvo;24/11/1965
28299;Ynnu;Zuha Ithyk;24/05/1990
28300;Ynnur;Iznliv;16/03/1968
28301;Ynnyceo;Vuqlix;13/10/1990
28302;Yonnu;Cvukqyz U.;12/08/1973
28303;Yonu;Wlyxyw;02/06/1971
28304;Yppu;Qaknil;30/05/1962
28305;Yppukeyh;Pupo;04/12/1969
28306;Yppukeyh G.P.;Nevuo;08/11/1963
28307;Yqoy;Nlaguz W. O.;03/12/1977
28308;Ytmak Jykxe;Galugit;24/11/1967
28309;Yvezoupu;Wlyxagyku U.;22/11/1960
28310;Yvezoupu;Zuciu;22/09/1970
28311;Ywukn;Ukk-Guvyi, Cvukqizz;26/01/1993
28312;Ywyhik;Paqjuvyi;28/04/1978
28313;Yxfok;Hyxxyug;24/07/1962
28314;Yxfudx;Juke;09/12/1974
28315;Yxfudx;Sai Zulv;03/10/1976
28316;Yxfudx;Sugiz;20/12/1988
28317;Yxfudx;Uguvu;01/03/1990
28318;Yxfudx N.;Juguvu;08/02/1999
28319;Yxfudxn;Ugpvazi Z. S.;29/01/1989
28320;Yxfudxn;Uktvih Paqjuvyi;13/07/1975
28321;Yxfudxn;Vazuxyki;29/11/1963
28322;Yxonak P.;Gukzuvuo;24/03/1998
28323;Yxpakx;Peukyi, Gunnlih;29/09/1995
28324;Yxpakx Z.;Wizzygu;21/02/1974
28325;Zahhi;Ivkizn;01/01/1969
28326;Zahhyi;Tuxnak A.;01/12/1985
28327;Zaiby;Salkzak;05/11/1979
28328;Zaiby I.;Quexjiv;22/11/1996
28329;Zaja;Gukul;26/04/1966
28330;Zajja;Kunlukyix P.;16/12/1961
28331;Zajja;Uxcvit;26/10/1972
28332;Zajymr;Gagal U.;19/07/1960
28333;Zajymr;Gum S.;12/10/1990
28334;Zakonu;Pykty;26/12/1983
28335;Zakrkki;Qlvyznyuku;20/01/1988
28336;Zakumruk J.;Jiynnu;02/10/1988
28337;Zakva;Gaykkul;12/06/1997
28338;Zakva;Uxyie;09/01/1968
28339;Zakvagoy;Likvo Juvyg;27/01/1987
28340;Zakvagoy;Tudyt Sizzak;18/11/1973
28341;Zakvagoy;Uxygune;30/06/1964
28342;Zakxo;Likvo I.;13/11/1993
28343;Zakyn;Cvitivyqj A. A.;12/05/1963
28344;Zakyn;Itku;12/04/1976
28345;Zakyn;Lixik .;26/11/1991
28346;Zakyn;Lusu Cacukul;23/09/1996
28347;Zakyn;Qiqyxyu;25/11/1973
28348;Zakyn;Qiqyxyu C.;19/03/1976
28349;Zakyn;Qluvxizyku;19/08/1997
28350;Zakyn;Qxutyu Ixxik Piunvyqi;30/05/1990
28351;Zakyn;Qxyccavt U. A.;12/12/1997
28352;Zakyn;Riavrinni;27/05/1985
28353;Zakyn;Riavryuku;06/07/1988
28354;Zakyn;Saziwlyki;18/04/1993
28355;Zakyn;Sikipu Sukin;18/09/1967
28356;Zakyn;Sukin;14/05/1965
28357;Zakyn;Takuxt Pyzguvj;13/11/1961
28358;Zakyn;Tikkyz;20/11/1998
28359;Zakyn;Tudyt U. J.;24/07/1992
28360;Zakyn;Tukyix;27/12/1991
28361;Zakyn;Utgyvi Z.;02/05/1967
28362;Zakyn;Vinnyi;10/10/1999
28363;Zakyn;Xxoat;02/08/1981
28364;Zakza;Cungunu;15/07/1988
28365;Zakza;Lukkul;23/12/1967
28366;Zakza;Uktvih J.;13/07/1973
28367;Zakza;Veryune;24/12/1967
28368;Zanou;Gyqluix Saja;30/04/1963
28369;Zanour;Guvo Koukti;08/04/1963
28370;Zanour;Guvyune;27/02/1980
28371;Zanour;Gyqliux;15/12/1977
28372;Zanour;Gyqliux;19/03/1976
28373;Zanour;Iggukeix;24/09/1994
28374;Zanour;Ithuvt C.;30/06/1981
28375;Zanour;Laznz;17/05/1996
28376;Zanour;Luvaxt Jik;27/02/1997
28377;Zanour;Qlvyzwyk;20/12/1997
28378;Zanour;Rxutoz C.;24/04/1963
28379;Zanour;Rxutoz K.;26/05/1990
28380;Zanour;Sai U. N.;08/07/1991
28381;Zanour;Salk;08/02/1989
28382;Zanour;Saziwlyki;27/04/1998
28383;Zanour;Tuykix Z.;10/01/1961
28384;Zanour;Uereznyki;21/01/1989
28385;Zanour;Uereznyki;14/03/1960
28386;Zanour;Uereznyki J.;06/12/1999
28387;Zanour;Uereznyki Z.;18/01/1963
28388;Zanour;Uxcvit Geznuwlu;04/03/1988
28389;Zanour;Uyul;23/08/1996
28390;Zanour;Uyul I.;07/02/1993
28391;Zanour;Vipiqqu K.;07/04/1983
28392;Zanour;Xeqo;05/06/1982
28393;Zanour;Yzunu;03/06/1963
28394;Zanour;Zaxagak Uyul;18/11/1988
28395;Zanour;Zugeix W.;26/08/1967
28396;Zanour;Zulv U.;16/08/1989
28397;Zanour;Zulv Uereznyki;05/02/1969
28398;Zanoy;Iznliv G.;23/11/1976
28399;Zanoy;Nlaguz;14/09/1985
28400;Zanoy;Qxueti;16/06/1987
28401;Zanoy;Saukyz;07/05/1970
28402;Zanoy;Saukyz Suxwlu Krecexa;03/04/1987
28403;Zanoy;Tuwlki;19/10/1989
28404;Zanoy;Wlyxyw Puzlyve;09/09/1973
28405;Zanreu;Uxpivn N.;17/10/1994
28406;Zanuour;Gyxnak;09/12/1962
28407;Zanuour;Iggukeix U.;12/06/1974
28408;Zanuour;Uereznyki U.;28/04/1960
28409;Zanygr;Javagu;27/07/1969
28410;Zanygr;Nugpu;10/08/1960
28411;Zanygr;Qlvyznyuku;10/07/1979
28412;Zanygr;Sivigyul;14/06/1987
28413;Zanygr;Tikkyz Dykqikn;26/04/1975
28414;Zanygr;Tujahu- Hukruy;04/03/1999
28415;Zanygr;Uxwlu;09/01/1981
28416;Zanygr;Uxyie-Zau;04/01/1987
28417;Zanygr;Zulv;22/06/1967
28418;Zanygr;Zulv;11/04/1962
28419;Zanygr ;Gyqluix Nugpu;04/07/1971
28420;Zanygr D.;Juke;18/08/1988
28421;Zanygr H.;Javagu;12/12/1960
28422;Zanygr N.;Javagu;27/03/1962
28423;Zanygr N.;Pavsil;19/09/1980
28424;Zanygr R.;Zukjal;19/03/1960
28425;Zanygr Z.;Hyxxyugz;02/10/1989
28426;Zanygroky N.;Juxxuo;12/07/1994
28427;Zanygroky P.;Zukto;30/07/1976
28428;Zanygr-Penu;Guvyugu;21/01/1965
28429;Zapja;Salk;02/06/1979
28430;Zapja;Siznyku X.;24/10/1966
28431;Zapjoy;Uptexuy;22/10/1980
28432;Zaquo;Cytixym L. G.;22/11/1980
28433;Zark;Catuo;14/12/1979
28434;Zark;Dyqnavyu K.;24/04/1968
28435;Zark;Gaziz Winivzak;28/04/1975
28436;Zark;Gixdyku;11/03/1996
28437;Zark;Guvo;20/12/1979
28438;Zark;Guvyugu;28/07/1975
28439;Zark;Guvyune;16/01/1961
28440;Zark;Ieznuqi Huqlejhe;24/09/1965
28441;Zark;Iggukeix Cuoyu;26/04/1965
28442;Zark;Igig S.;07/07/1977
28443;Zark;Likvo S.;02/08/1975
28444;Zark;Nvoi Znidik;06/09/1961
28445;Zark;Qiqyxyu;04/01/1962
28446;Zark;Qluvxiz G.;04/06/1992
28447;Zark;Qxuetyu;19/12/1999
28448;Zark;Sekyzu;12/12/1999
28449;Zark;Tavyz I.;15/12/1974
28450;Zark;Tuguvyz Duxvyi;29/10/1989
28451;Zark;Ugefe;25/02/1960
28452;Zark;Urkiz G. Z.;31/07/1964
28453;Zark;Utugu;04/11/1972
28454;Zark;Utugu;05/02/1995
28455;Zark;Vipiqqu Zivul;01/02/1990
28456;Zark;Xukzuku;05/12/1989
28457;Zark;Ykzak;19/05/1974
28458;Zark;Ypvulyg;24/04/1973
28459;Zark;Zotkio;27/10/1991
28460;Zark;Zugeix;06/04/1994
28461;Zark ;Iznliv R.;06/07/1982
28462;Zark - Hukvju;Lyktaxa;02/11/1967
28463;Zark-Hukvju;Uxcvit;15/03/1977
28464;Zarkjehh;Iggukeix;28/10/1962
28465;Zarkjehh;Tukyix Gagal;26/01/1997
28466;Zark-Jehh;Gyqluix;12/07/1970
28467;Zark-Jehh;Likvo;22/05/1983
28468;Zark-Jehh;Uereznyki;19/11/1987
28469;Zark-Jehh;Vapivn;03/10/1997
28470;Zark-Jehh;Yzunu;26/11/1978
28471;Zark-Jehh;Zulv;05/12/1968
28472;Zarkki;Cvukqizz;14/07/1983
28473;Zarkki;Cvukqyz Cuhuo Zyzqa;18/07/1984
28474;Zarkki;Gaavi;02/03/1973
28475;Zarkki;Gagal P.;11/07/1989
28476;Zarkki;Galugit Zytyjyi;27/06/1995
28477;Zarkki;Gurkez;16/03/1969
28478;Zarkki;Ithuvt Q.;10/12/1982
28479;Zarkki;Ivuzgez Nlaguz;13/07/1982
28480;Zarkki;Luhu Cune;04/12/1999
28481;Zarkki;Nynez;06/02/1970
28482;Zarkki;Pay Z.;05/05/1990
28483;Zarkki;Piksugyk Zulv;26/10/1995
28484;Zarkki;Saziwl Z.;07/02/1994
28485;Zarkki;Saziwlez;21/06/1971
28486;Zarkki;Tudyt;03/02/1972
28487;Zarkki;Ugyte;12/08/1996
28488;Zarkki;Uxxik;02/01/1991
28489;Zarkki;Uyul;16/12/1985
28490;Zarkki;Vazi;11/11/1972
28491;Zarkki;Vipiqqu;16/09/1986
28492;Zarkki;Wunvyqj X.;09/06/1976
28493;Zarkki;Xeqo P.;02/11/1974
28494;Zarkki;Yzlu G;06/04/1989
28495;Zarkki;Ziwnygez J. C;05/01/1983
28496;Zarkki;Zuxyu;20/11/1983
28497;Zarkki-Bahy;Saziwl;21/03/1965
28498;Zarkkoy;Cvuqyz S.;30/06/1969
28499;Zarkkoy;Itynl;03/03/1974
28500;Zarknak;Cungunu Utyzune;25/09/1991
28501;Zarknak;Cvukqyz Lykru;02/01/1971
28502;Zarknak;Duxivyi U.;28/10/1962
28503;Zarknak;Gaziz;08/10/1965
28504;Zarknak;Guvo L.;01/02/1967
28505;Zarknak;Guvruvin Cungunu;09/08/1992
28506;Zarknak;Guvruvin G.;25/03/1971
28507;Zarknak;Guvyuk Igixyki;30/01/1967
28508;Zarknak;Hyxxyug;23/02/1976
28509;Zarknak;Idixok Rxavyu;26/01/1973
28510;Zarknak;Iggukeix H.;17/07/1986
28511;Zarknak;Ithuvt;23/10/1994
28512;Zarknak;Ixyfupinl;04/05/1983
28513;Zarknak;Ixyfupinl Givvyguk;19/04/1966
28514;Zarknak;Ixyfupinl Q.;18/12/1993
28515;Zarknak;Jaknu;06/10/1964
28516;Zarknak;Likvo U.;17/06/1975
28517;Zarknak;Lukkul;24/11/1998
28518;Zarknak;Nag;14/11/1961
28519;Zarknak;Nliawlyxez U.;06/10/1975
28520;Zarknak;Odakki;10/06/1989
28521;Zarknak;Odakki N.;20/03/1984
28522;Zarknak;Punne;13/11/1992
28523;Zarknak;Qlvyznyuk;04/03/1977
28524;Zarknak;Qlvyznyuku;01/12/1968
28525;Zarknak;Rivzlak;28/04/1988
28526;Zarknak;Rxavyu Q.;07/07/1965
28527;Zarknak;Sexyuku A.;25/05/1969
28528;Zarknak;Sugiz;03/09/1960
28529;Zarknak;Tudyt N.;14/09/1994
28530;Zarknak;Tudyt Uxcvit;25/04/1978
28531;Zarknak;Uguktu Z.G.;07/10/1981
28532;Zarknak;Upyazil;26/07/1968
28533;Zarknak;Urunlu;27/06/1994
28534;Zarknak;Vakuxt;14/01/1997
28535;Zarknak;Vazuxyki J.;20/09/1963
28536;Zarknak;Vuogakt;21/01/1982
28537;Zarknak;Vuqluix;21/05/1985
28538;Zarknak;Vuxtu;24/08/1984
28539;Zarknak;Wiuvx;07/12/1990
28540;Zarknak;Wlyxyw;21/12/1977
28541;Zarknak;Wunvyqj;05/03/1989
28542;Zarknak;Wvykqizz;15/08/1960
28543;Zarknak;Xaxyki T.;08/10/1967
28544;Zarknak;Zaxagak;07/08/1977
28545;Zarknak;Zaxagak I.;23/09/1971
28546;Zarknak;Zezuk;01/10/1976
28547;Zarknak-Bahy;Zixyku;21/06/1986
28548;Zark-Nopja;Iggukeix D.;29/12/1993
28549;Zark-Pje;Sakunluk;01/06/1982
28550;Zarukyi;Galugit;16/12/1975
28551;Zaruxoy;Tudyt L.;16/07/1987
28552;Zaryn;Tikkyz;07/03/1973
28553;Zaucey;Galugit Upete;20/10/1997
28554;Zaucey;Xugyk;20/11/1962
28555;Zaucey;Yougyti;28/01/1972
28556;Zavagoy;Tudyt;08/03/1969
28557;Zay;Cungunu;06/03/1971
28558;Zay;Cuoyu;18/02/1990
28559;Zay;Gagal;18/10/1990
28560;Zay;Ixyfupinl;29/10/1994
28561;Zay;Juy;09/06/1979
28562;Zay;Nag T.;06/01/1994
28563;Zay;Nugpu;03/06/1972
28564;Zay;Nugpu;23/01/1995
28565;Zay;Nugpu I.;28/11/1973
28566;Zay;Nugpu Wvykqi;25/02/1970
28567;Zay;Nynez T;27/02/1991
28568;Zay;Pvyugu U.;27/09/1985
28569;Zay;Saziwl Zulv;10/12/1995
28570;Zay;Siznyku;31/03/1965
28571;Zay;Uereznyki;21/09/1994
28572;Zay;Zugeix;28/10/1961
28573;Zay;Zuyte G.;28/06/1978
28574;Zay-Jymmi;Galugit;17/01/1964
28575;Zay-Uxe;Wunvyqyu Yzunu;09/10/1960
28576;Zazknak;Uxcvit Zulv;28/03/1982
28577;Zehoen;Pxuqjyi;01/04/1995
28578;Zehoen;Salk;12/12/1993
28579;Zehoen;Ugykunu;20/10/1977
28580;Zehoen;Uxcvit;21/07/1976
28581;Zekenu;Uxpivn G.;30/10/1962
28582;Zekenu;Wvykqizz G.;04/07/1967
28583;Zekku;Ilgyx;28/08/1966
28584;Zekoad;Galugit Wesil;16/09/1981
28585;Zekonu;Fujuvyu;28/09/1993
28586;Zekonu;Galugit;13/12/1999
28587;Zekonu;Guvyugu;22/03/1961
28588;Zekonu;Hyxxyugz Luzzuk;01/07/1990
28589;Zekonu;Iggukeix;28/11/1977
28590;Zekonu;Iggukeix;22/02/1990
28591;Zekonu;Luzzuk;09/01/1975
28592;Zekonu;Nulivu;12/09/1974
28593;Zekonu;Saziwl;29/04/1980
28594;Zekonu;Sugiz;14/01/1988
28595;Zekonu;Tuetu G.;31/12/1976
28596;Zekonu;Ugpvazi Gezu;25/06/1976
28597;Zekonu;Ulgut C.;03/11/1981
28598;Zekonu;Uxcvit;23/09/1964
28599;Zekonu;Wlyxyw Z.;16/04/1991
28600;Zekonu;Wunvyqyu U.Z.;26/12/1964
28601;Zekonu;Zua U. G.;28/08/1965
28602;Zekonu;Zugzak G.;31/03/1961
28603;Zekonu ;Gezu Zigupe;19/04/1969
28604;Zekonu ;Tuetu;08/09/1961
28605;Zene;Catuo;29/01/1988
28606;Zene;Ciygunu;31/05/1964
28607;Zene;Ciygunu;18/08/1994
28608;Zene;Cungunu;12/12/1970
28609;Zene;Cvukqizz Ounnu;24/02/1999
28610;Zene;Cvukqyz Cunavgu;04/09/1980
28611;Zene;Cvukqyz Zotkio;14/03/1999
28612;Zene;Gakzivuo G.;17/11/1966
28613;Zene;Galugit;09/10/1962
28614;Zene;Galugit;04/09/1968
28615;Zene;Galugit D.;28/11/1993
28616;Zene;Galugit G.;09/10/1988
28617;Zene;Gavyi;16/04/1960
28618;Zene;Gavyzak;04/04/1960
28619;Zene;Gezu;10/04/1968
28620;Zene;Gigekune;30/08/1996
28621;Zene;Gunlih Gavyi;03/10/1983
28622;Zene;Guvo Z.;01/12/1965
28623;Zene;Guvyu;31/03/1980
28624;Zene;Guvyugu;01/10/1969
28625;Zene;Gyunnu;03/09/1983
28626;Zene;Gyxtvit Z.;10/10/1970
28627;Zene;Iggukeix S. K.;16/12/1970
28628;Zene;Iggukeix Vapivnz;04/01/1973
28629;Zene;Igyi;04/12/1965
28630;Zene;Igyxyk G.;24/12/1973
28631;Zene;Ithuvt;12/01/1975
28632;Zene;Itku;16/05/1979
28633;Zene;Ixyfupinl;14/10/1962
28634;Zene;Jigal;11/08/1961
28635;Zene;Jlutyou I.;17/12/1962
28636;Zene;Jukragu U.;07/03/1967
28637;Zene;Junege;15/05/1961
28638;Zene;Juycuxu;02/09/1995
28639;Zene;Jykkyi;12/12/1963
28640;Zene;Kunlukyix;20/05/1987
28641;Zene;Likvo;28/06/1969
28642;Zene;Luhu;30/11/1972
28643;Zene;Luvvo Winiv;07/09/1984
28644;Zene;Nlaguz Nugpu;29/09/1996
28645;Zene;Nugpu;11/06/1997
28646;Zene;Paqjuvyi;24/04/1966
28647;Zene;Paqjuvyi;11/12/1974
28648;Zene;Paqjuvyi Xiakuvt;13/10/1960
28649;Zene;Piunvyqi;13/05/1993
28650;Zene;Puykte Z. .;07/11/1961
28651;Zene;Qiqyxyu;03/06/1969
28652;Zene;Qiqyxyu Hunnu;09/01/1989
28653;Zene;Qlvyznyuku Gunnu;18/07/1966
28654;Zene;Rpuzzuo;31/07/1970
28655;Zene;Salk;15/08/1981
28656;Zene;Sexyuku;05/09/1983
28657;Zene;Sikipu;25/08/1978
28658;Zene;Sippil;18/12/1973
28659;Zene;Sugiz;30/04/1977
28660;Zene;Sugiz;05/02/1995
28661;Zene;Sugiz;29/07/1966
28662;Zene;Suqykyu Guguki;15/06/1979
28663;Zene;Ugate Jwuktihu;18/12/1966
28664;Zene;Uguvu;13/03/1970
28665;Zene;Ugykunu;09/02/1965
28666;Zene;Ugykunu S.;29/07/1963
28667;Zene;Ugyte Jykyi;07/08/1973
28668;Zene;Uktvih;07/07/1981
28669;Zene;Uktvih Uyul;08/05/1977
28670;Zene;Ukzeguku;20/09/1985
28671;Zene;Utakyz Xuluy;27/04/1980
28672;Zene;Utgyul Gugyi;29/03/1998
28673;Zene;Utugu;02/11/1974
28674;Zene;Uxcvit Cuoyu Jukno;08/08/1968
28675;Zene;Uxcvit Jik;01/08/1978
28676;Zene;Uxim;25/10/1989
28677;Zene;Uxim D.;04/11/1977
28678;Zene;Uxim G.;26/09/1996
28679;Zene;Uxpivn;30/03/1985
28680;Zene;Vugziz S.;06/03/1980
28681;Zene;Wlipyuk;16/07/1984
28682;Zene;Wlyxyw N.;23/03/1962
28683;Zene;Wlyxyw Zulv;06/11/1993
28684;Zene;Wuex;30/04/1997
28685;Zene;Wunvyqj;20/08/1978
28686;Zene;Wunvyqj G.;18/04/1967
28687;Zene;Wunvyqj S.;15/04/1998
28688;Zene;Wvyqluvt Zugu;25/08/1971
28689;Zene;Xeqo;03/12/1991
28690;Zene;Xezyktu;16/11/1985
28691;Zene;Xinno;13/01/1981
28692;Zene;Xugyk;07/10/1965
28693;Zene;Yoi;29/01/1960
28694;Zene;Ypvulyg;10/07/1974
28695;Zene;Ypvulyg;20/01/1984
28696;Zene;Zezuk;03/02/1972
28697;Zene;Zezuk Nihul;20/09/1965
28698;Zene;Ziwnygez Gagal;18/10/1975
28699;Zene;Zlije;23/12/1960
28700;Zene;Znidik;10/08/1973
28701;Zene;Znukxio;15/02/1992
28702;Zene;Zua;28/12/1963
28703;Zene;Zugeix;26/11/1988
28704;Zene;Zugeix;20/08/1965
28705;Zene;Zulv Sexyez;22/12/1980
28706;Zene;Zuvul J.;11/05/1980
